ano,unidade,grupamento_norm,ano_matricula,nome_unidade,matriculas_ano_anterior,rede,capacity_concept
2024,0107502,MATERNAL I,2023,EM MESTRE WALDEMIRO,0,publica,matriculas_ano_anterior_proxy
2024,0107502,MATERNAL II,2023,EM MESTRE WALDEMIRO,0,publica,matriculas_ano_anterior_proxy
2024,0107601,BERCARIO,2023,CM ADALBERTO ISMAEL DE SOUZA,0,publica,matriculas_ano_anterior_proxy
2024,0107601,MATERNAL I,2023,CM ADALBERTO ISMAEL DE SOUZA,34,publica,matriculas_ano_anterior_proxy
2024,0107601,MATERNAL II,2023,CM ADALBERTO ISMAEL DE SOUZA,0,publica,matriculas_ano_anterior_proxy
2024,0107602,BERCARIO,2023,CM DEPUTADO LUIZ EDUARDO DE MAGALHÃES,44,publica,matriculas_ano_anterior_proxy
2024,0107602,MATERNAL I,2023,CM DEPUTADO LUIZ EDUARDO DE MAGALHÃES,43,publica,matriculas_ano_anterior_proxy
2024,0107602,MATERNAL II,2023,CM DEPUTADO LUIZ EDUARDO DE MAGALHÃES,0,publica,matriculas_ano_anterior_proxy
2024,0107603,BERCARIO,2023,CM VOVÓ LUCÍOLA,23,publica,matriculas_ano_anterior_proxy
2024,0107603,MATERNAL I,2023,CM VOVÓ LUCÍOLA,27,publica,matriculas_ano_anterior_proxy
2024,0107603,MATERNAL II,2023,CM VOVÓ LUCÍOLA,0,publica,matriculas_ano_anterior_proxy
2024,0107604,BERCARIO,2023,CM HOMERO JOSÉ DOS SANTOS,50,publica,matriculas_ano_anterior_proxy
2024,0107604,MATERNAL I,2023,CM HOMERO JOSÉ DOS SANTOS,46,publica,matriculas_ano_anterior_proxy
2024,0107604,MATERNAL II,2023,CM HOMERO JOSÉ DOS SANTOS,0,publica,matriculas_ano_anterior_proxy
2024,0107605,BERCARIO,2023,CM EDUARDO MOREIRA DOS SANTOS,25,publica,matriculas_ano_anterior_proxy
2024,0107605,MATERNAL I,2023,CM EDUARDO MOREIRA DOS SANTOS,21,publica,matriculas_ano_anterior_proxy
2024,0107605,MATERNAL II,2023,CM EDUARDO MOREIRA DOS SANTOS,0,publica,matriculas_ano_anterior_proxy
2024,0107606,BERCARIO,2023,CM FRANCISCO ALVES,0,publica,matriculas_ano_anterior_proxy
2024,0107606,MATERNAL I,2023,CM FRANCISCO ALVES,0,publica,matriculas_ano_anterior_proxy
2024,0107606,MATERNAL II,2023,CM FRANCISCO ALVES,71,publica,matriculas_ano_anterior_proxy
2024,0107607,BERCARIO,2023,CM NAÇÃO MANGUEIRENSE,50,publica,matriculas_ano_anterior_proxy
2024,0107607,MATERNAL I,2023,CM NAÇÃO MANGUEIRENSE,49,publica,matriculas_ano_anterior_proxy
2024,0107607,MATERNAL II,2023,CM NAÇÃO MANGUEIRENSE,0,publica,matriculas_ano_anterior_proxy
2024,0107608,BERCARIO,2023,CM SAMORA MACHEL,0,publica,matriculas_ano_anterior_proxy
2024,0107608,MATERNAL I,2023,CM SAMORA MACHEL,50,publica,matriculas_ano_anterior_proxy
2024,0107608,MATERNAL II,2023,CM SAMORA MACHEL,0,publica,matriculas_ano_anterior_proxy
2024,0107609,BERCARIO,2023,CM VASQUINHO,44,publica,matriculas_ano_anterior_proxy
2024,0107609,MATERNAL I,2023,CM VASQUINHO,0,publica,matriculas_ano_anterior_proxy
2024,0107609,MATERNAL II,2023,CM VASQUINHO,62,publica,matriculas_ano_anterior_proxy
2024,0107610,BERCARIO,2023,CM ARARA AZUL,51,publica,matriculas_ano_anterior_proxy
2024,0107610,MATERNAL I,2023,CM ARARA AZUL,49,publica,matriculas_ano_anterior_proxy
2024,0107610,MATERNAL II,2023,CM ARARA AZUL,0,publica,matriculas_ano_anterior_proxy
2024,0107801,BERCARIO,2023,EDI PROFESSORA DAYSE MALAGOLE,0,publica,matriculas_ano_anterior_proxy
2024,0107801,MATERNAL I,2023,EDI PROFESSORA DAYSE MALAGOLE,0,publica,matriculas_ano_anterior_proxy
2024,0107801,MATERNAL II,2023,EDI PROFESSORA DAYSE MALAGOLE,0,publica,matriculas_ano_anterior_proxy
2024,0107802,BERCARIO,2023,EDI MORRO DOS TELÉGRAFOS,0,publica,matriculas_ano_anterior_proxy
2024,0107802,MATERNAL I,2023,EDI MORRO DOS TELÉGRAFOS,0,publica,matriculas_ano_anterior_proxy
2024,0107802,MATERNAL II,2023,EDI MORRO DOS TELÉGRAFOS,0,publica,matriculas_ano_anterior_proxy
2024,0107803,BERCARIO,2023,EDI DOIS DE JULHO,0,publica,matriculas_ano_anterior_proxy
2024,0107803,MATERNAL I,2023,EDI DOIS DE JULHO,0,publica,matriculas_ano_anterior_proxy
2024,0107803,MATERNAL II,2023,EDI DOIS DE JULHO,0,publica,matriculas_ano_anterior_proxy
2024,0121001,BERCARIO,2023,EM JOAQUIM MANUEL DE MACEDO,21,publica,matriculas_ano_anterior_proxy
2024,0121001,MATERNAL I,2023,EM JOAQUIM MANUEL DE MACEDO,21,publica,matriculas_ano_anterior_proxy
2024,0121001,MATERNAL II,2023,EM JOAQUIM MANUEL DE MACEDO,0,publica,matriculas_ano_anterior_proxy
2024,0123001,BERCARIO,2023,EM MACHADO DE ASSIS,0,publica,matriculas_ano_anterior_proxy
2024,0123001,MATERNAL I,2023,EM MACHADO DE ASSIS,0,publica,matriculas_ano_anterior_proxy
2024,0123001,MATERNAL II,2023,EM MACHADO DE ASSIS,0,publica,matriculas_ano_anterior_proxy
2024,0123002,BERCARIO,2023,EM SANTA CATARINA,0,publica,matriculas_ano_anterior_proxy
2024,0123002,MATERNAL I,2023,EM SANTA CATARINA,0,publica,matriculas_ano_anterior_proxy
2024,0123002,MATERNAL II,2023,EM SANTA CATARINA,0,publica,matriculas_ano_anterior_proxy
2024,0123003,BERCARIO,2023,EM JULIA LOPES DE ALMEIDA,0,publica,matriculas_ano_anterior_proxy
2024,0123003,MATERNAL I,2023,EM JULIA LOPES DE ALMEIDA,0,publica,matriculas_ano_anterior_proxy
2024,0123003,MATERNAL II,2023,EM JULIA LOPES DE ALMEIDA,0,publica,matriculas_ano_anterior_proxy
2024,0123004,BERCARIO,2023,EM JUAN ANTONIO SAMARANCH,0,publica,matriculas_ano_anterior_proxy
2024,0123004,MATERNAL I,2023,EM JUAN ANTONIO SAMARANCH,0,publica,matriculas_ano_anterior_proxy
2024,0123004,MATERNAL II,2023,EM JUAN ANTONIO SAMARANCH,0,publica,matriculas_ano_anterior_proxy
2024,0123601,BERCARIO,2023,CM JOSÉ MARINHO DE OLIVEIRA,49,publica,matriculas_ano_anterior_proxy
2024,0123601,MATERNAL I,2023,CM JOSÉ MARINHO DE OLIVEIRA,35,publica,matriculas_ano_anterior_proxy
2024,0123601,MATERNAL II,2023,CM JOSÉ MARINHO DE OLIVEIRA,0,publica,matriculas_ano_anterior_proxy
2024,0123603,BERCARIO,2023,CM FALLET,25,publica,matriculas_ano_anterior_proxy
2024,0123603,MATERNAL I,2023,CM FALLET,35,publica,matriculas_ano_anterior_proxy
2024,0123603,MATERNAL II,2023,CM FALLET,0,publica,matriculas_ano_anterior_proxy
2024,0123801,BERCARIO,2023,EDI HELOÍSA MARINHO,0,publica,matriculas_ano_anterior_proxy
2024,0123801,MATERNAL I,2023,EDI HELOÍSA MARINHO,0,publica,matriculas_ano_anterior_proxy
2024,0123801,MATERNAL II,2023,EDI HELOÍSA MARINHO,0,publica,matriculas_ano_anterior_proxy
2024,02001,BERCARIO,2023,CP CRECHE ESPAÇO SEMENTE,0,parceira,matriculas_ano_anterior_proxy
2024,02001,MATERNAL I,2023,CP CRECHE ESPAÇO SEMENTE,41,parceira,matriculas_ano_anterior_proxy
2024,02001,MATERNAL II,2023,CP CRECHE ESPAÇO SEMENTE,38,parceira,matriculas_ano_anterior_proxy
2024,02002,BERCARIO,2023,CP EDUCANDÁRIO CASA DE JACIRA,0,parceira,matriculas_ano_anterior_proxy
2024,02002,MATERNAL I,2023,CP EDUCANDÁRIO CASA DE JACIRA,0,parceira,matriculas_ano_anterior_proxy
2024,02002,MATERNAL II,2023,CP EDUCANDÁRIO CASA DE JACIRA,24,parceira,matriculas_ano_anterior_proxy
2024,02003,BERCARIO,2023,CP CENTRO COMUNITÁRIO DA RUA UM UNIÃO FAZ A FORÇA,56,parceira,matriculas_ano_anterior_proxy
2024,02003,MATERNAL I,2023,CP CENTRO COMUNITÁRIO DA RUA UM UNIÃO FAZ A FORÇA,27,parceira,matriculas_ano_anterior_proxy
2024,02003,MATERNAL II,2023,CP CENTRO COMUNITÁRIO DA RUA UM UNIÃO FAZ A FORÇA,58,parceira,matriculas_ano_anterior_proxy
2024,02004,BERCARIO,2023,CP AÇÃO SOCIAL PADRE ANCHIETA - ASPA,46,parceira,matriculas_ano_anterior_proxy
2024,02004,MATERNAL I,2023,CP AÇÃO SOCIAL PADRE ANCHIETA - ASPA,63,parceira,matriculas_ano_anterior_proxy
2024,02004,MATERNAL II,2023,CP AÇÃO SOCIAL PADRE ANCHIETA - ASPA,63,parceira,matriculas_ano_anterior_proxy
2024,02005,BERCARIO,2023,CP ESCOLA COMUNITÁRIA DO CANTAGALO,0,parceira,matriculas_ano_anterior_proxy
2024,02005,MATERNAL I,2023,CP ESCOLA COMUNITÁRIA DO CANTAGALO,24,parceira,matriculas_ano_anterior_proxy
2024,02005,MATERNAL II,2023,CP ESCOLA COMUNITÁRIA DO CANTAGALO,48,parceira,matriculas_ano_anterior_proxy
2024,02006,BERCARIO,2023,CP CRECHE PRÉ-ESCOLA COMUNITÁRIA DOIS IRMÃOS,25,parceira,matriculas_ano_anterior_proxy
2024,02006,MATERNAL I,2023,CP CRECHE PRÉ-ESCOLA COMUNITÁRIA DOIS IRMÃOS,25,parceira,matriculas_ano_anterior_proxy
2024,02006,MATERNAL II,2023,CP CRECHE PRÉ-ESCOLA COMUNITÁRIA DOIS IRMÃOS,25,parceira,matriculas_ano_anterior_proxy
2024,02009,BERCARIO,2023,CP ABRIGO TERESA DE JESUS,0,parceira,matriculas_ano_anterior_proxy
2024,02009,MATERNAL I,2023,CP ABRIGO TERESA DE JESUS,46,parceira,matriculas_ano_anterior_proxy
2024,02009,MATERNAL II,2023,CP ABRIGO TERESA DE JESUS,46,parceira,matriculas_ano_anterior_proxy
2024,02010,BERCARIO,2023,CP CRECHE PATINHO FELIZ,54,parceira,matriculas_ano_anterior_proxy
2024,02010,MATERNAL I,2023,CP CRECHE PATINHO FELIZ,63,parceira,matriculas_ano_anterior_proxy
2024,02010,MATERNAL II,2023,CP CRECHE PATINHO FELIZ,53,parceira,matriculas_ano_anterior_proxy
2024,02011,BERCARIO,2023,CP SOCIEDADE CIVIL DE ASSISTÊNCIA A MENORES - CASA DA DINDA,13,parceira,matriculas_ano_anterior_proxy
2024,02011,MATERNAL I,2023,CP SOCIEDADE CIVIL DE ASSISTÊNCIA A MENORES - CASA DA DINDA,12,parceira,matriculas_ano_anterior_proxy
2024,02011,MATERNAL II,2023,CP SOCIEDADE CIVIL DE ASSISTÊNCIA A MENORES - CASA DA DINDA,20,parceira,matriculas_ano_anterior_proxy
2024,02012,BERCARIO,2023,CP GRUPO COMUNITÁRIO CRECHE ESCOLA TIA MAURA,20,parceira,matriculas_ano_anterior_proxy
2024,02012,MATERNAL I,2023,CP GRUPO COMUNITÁRIO CRECHE ESCOLA TIA MAURA,28,parceira,matriculas_ano_anterior_proxy
2024,02012,MATERNAL II,2023,CP GRUPO COMUNITÁRIO CRECHE ESCOLA TIA MAURA,22,parceira,matriculas_ano_anterior_proxy
2024,02013,BERCARIO,2023,CP CENTRO DE EDUCAÇÃO INFANTIL CRISTO REDENTOR,0,parceira,matriculas_ano_anterior_proxy
2024,02013,MATERNAL I,2023,CP CENTRO DE EDUCAÇÃO INFANTIL CRISTO REDENTOR,30,parceira,matriculas_ano_anterior_proxy
2024,02013,MATERNAL II,2023,CP CENTRO DE EDUCAÇÃO INFANTIL CRISTO REDENTOR,35,parceira,matriculas_ano_anterior_proxy
2024,02014,BERCARIO,2023,CP CRUZADA PELA INFÂNCIA DO LEME,22,parceira,matriculas_ano_anterior_proxy
2024,02014,MATERNAL I,2023,CP CRUZADA PELA INFÂNCIA DO LEME,19,parceira,matriculas_ano_anterior_proxy
2024,02014,MATERNAL II,2023,CP CRUZADA PELA INFÂNCIA DO LEME,19,parceira,matriculas_ano_anterior_proxy
2024,02015,BERCARIO,2023,CP CRECHE SANT ANNA,0,parceira,matriculas_ano_anterior_proxy
2024,02015,MATERNAL I,2023,CP CRECHE SANT ANNA,27,parceira,matriculas_ano_anterior_proxy
2024,02015,MATERNAL II,2023,CP CRECHE SANT ANNA,45,parceira,matriculas_ano_anterior_proxy
2024,02016,BERCARIO,2023,CP CASA MATERNAL MELLO MATTOS,48,parceira,matriculas_ano_anterior_proxy
2024,02016,MATERNAL I,2023,CP CASA MATERNAL MELLO MATTOS,35,parceira,matriculas_ano_anterior_proxy
2024,02016,MATERNAL II,2023,CP CASA MATERNAL MELLO MATTOS,41,parceira,matriculas_ano_anterior_proxy
2024,02018,BERCARIO,2023,CP FUNDAÇÃO CASA SANTA IGNEZ,0,parceira,matriculas_ano_anterior_proxy
2024,02018,MATERNAL I,2023,CP FUNDAÇÃO CASA SANTA IGNEZ,39,parceira,matriculas_ano_anterior_proxy
2024,02018,MATERNAL II,2023,CP FUNDAÇÃO CASA SANTA IGNEZ,49,parceira,matriculas_ano_anterior_proxy
2024,02019,BERCARIO,2023,CP UNIDAS - OBRAS SOCIAIS UNIDAS DE SANTA MARTA,18,parceira,matriculas_ano_anterior_proxy
2024,02019,MATERNAL I,2023,CP UNIDAS - OBRAS SOCIAIS UNIDAS DE SANTA MARTA,18,parceira,matriculas_ano_anterior_proxy
2024,02019,MATERNAL II,2023,CP UNIDAS - OBRAS SOCIAIS UNIDAS DE SANTA MARTA,14,parceira,matriculas_ano_anterior_proxy
2024,02020,BERCARIO,2023,CP CASA ESPÍRITA CRISTÃ MARIA DE NAZARÉ,43,parceira,matriculas_ano_anterior_proxy
2024,02020,MATERNAL I,2023,CP CASA ESPÍRITA CRISTÃ MARIA DE NAZARÉ,37,parceira,matriculas_ano_anterior_proxy
2024,02020,MATERNAL II,2023,CP CASA ESPÍRITA CRISTÃ MARIA DE NAZARÉ,39,parceira,matriculas_ano_anterior_proxy
2024,02022,BERCARIO,2023,CP CRECHE CHAPEUZINHO MARROM,0,parceira,matriculas_ano_anterior_proxy
2024,02022,MATERNAL I,2023,CP CRECHE CHAPEUZINHO MARROM,20,parceira,matriculas_ano_anterior_proxy
2024,02022,MATERNAL II,2023,CP CRECHE CHAPEUZINHO MARROM,22,parceira,matriculas_ano_anterior_proxy
2024,02024,BERCARIO,2023,CP CRECHE ESCADINHA DO SABER,0,parceira,matriculas_ano_anterior_proxy
2024,02024,MATERNAL I,2023,CP CRECHE ESCADINHA DO SABER,8,parceira,matriculas_ano_anterior_proxy
2024,02024,MATERNAL II,2023,CP CRECHE ESCADINHA DO SABER,19,parceira,matriculas_ano_anterior_proxy
2024,02025,BERCARIO,2023,CP CRECHE BEZERRA DE MENEZES - BOTAFOGO,12,parceira,matriculas_ano_anterior_proxy
2024,02025,MATERNAL I,2023,CP CRECHE BEZERRA DE MENEZES - BOTAFOGO,18,parceira,matriculas_ano_anterior_proxy
2024,02025,MATERNAL II,2023,CP CRECHE BEZERRA DE MENEZES - BOTAFOGO,20,parceira,matriculas_ano_anterior_proxy
2024,02026,BERCARIO,2023,CP CRECHE MONSENHOR FRANCA,0,parceira,matriculas_ano_anterior_proxy
2024,02026,MATERNAL I,2023,CP CRECHE MONSENHOR FRANCA,25,parceira,matriculas_ano_anterior_proxy
2024,02026,MATERNAL II,2023,CP CRECHE MONSENHOR FRANCA,25,parceira,matriculas_ano_anterior_proxy
2024,02028,BERCARIO,2023,CP OBRAS SOCIAIS PADRE ALEIXO,23,parceira,matriculas_ano_anterior_proxy
2024,02028,MATERNAL I,2023,CP OBRAS SOCIAIS PADRE ALEIXO,33,parceira,matriculas_ano_anterior_proxy
2024,02028,MATERNAL II,2023,CP OBRAS SOCIAIS PADRE ALEIXO,33,parceira,matriculas_ano_anterior_proxy
2024,02029,BERCARIO,2023,CP CASA DA CRIANÇA,51,parceira,matriculas_ano_anterior_proxy
2024,02029,MATERNAL I,2023,CP CASA DA CRIANÇA,69,parceira,matriculas_ano_anterior_proxy
2024,02029,MATERNAL II,2023,CP CASA DA CRIANÇA,72,parceira,matriculas_ano_anterior_proxy
2024,02031,BERCARIO,2023,CP CENTRO COMUNITÁRIO ALEGRIA DAS CRIANÇAS,0,parceira,matriculas_ano_anterior_proxy
2024,02031,MATERNAL I,2023,CP CENTRO COMUNITÁRIO ALEGRIA DAS CRIANÇAS,26,parceira,matriculas_ano_anterior_proxy
2024,02031,MATERNAL II,2023,CP CENTRO COMUNITÁRIO ALEGRIA DAS CRIANÇAS,46,parceira,matriculas_ano_anterior_proxy
2024,02032,BERCARIO,2023,CP PATRONATO OPERÁRIO DA GÁVEA,0,parceira,matriculas_ano_anterior_proxy
2024,02032,MATERNAL I,2023,CP PATRONATO OPERÁRIO DA GÁVEA,37,parceira,matriculas_ano_anterior_proxy
2024,02032,MATERNAL II,2023,CP PATRONATO OPERÁRIO DA GÁVEA,43,parceira,matriculas_ano_anterior_proxy
2024,02034,BERCARIO,2023,CP CENTRO SOCIAL DA MULHER UÊGA,0,parceira,matriculas_ano_anterior_proxy
2024,02034,MATERNAL I,2023,CP CENTRO SOCIAL DA MULHER UÊGA,54,parceira,matriculas_ano_anterior_proxy
2024,02034,MATERNAL II,2023,CP CENTRO SOCIAL DA MULHER UÊGA,44,parceira,matriculas_ano_anterior_proxy
2024,02035,BERCARIO,2023,CP CENTRO SOCIAL E AÍ COMO É QUE FICA ?,33,parceira,matriculas_ano_anterior_proxy
2024,02035,MATERNAL I,2023,CP CENTRO SOCIAL E AÍ COMO É QUE FICA ?,17,parceira,matriculas_ano_anterior_proxy
2024,02035,MATERNAL II,2023,CP CENTRO SOCIAL E AÍ COMO É QUE FICA ?,14,parceira,matriculas_ano_anterior_proxy
2024,02036,BERCARIO,2023,CP CRECHE BERÇÁRIO MARIA HELENA DA ROCINHA,34,parceira,matriculas_ano_anterior_proxy
2024,02036,MATERNAL I,2023,CP CRECHE BERÇÁRIO MARIA HELENA DA ROCINHA,23,parceira,matriculas_ano_anterior_proxy
2024,02036,MATERNAL II,2023,CP CRECHE BERÇÁRIO MARIA HELENA DA ROCINHA,16,parceira,matriculas_ano_anterior_proxy
2024,02037,BERCARIO,2023,CP CRECHE COMUNITÁRIA CANTINHO DA NATUREZA,59,parceira,matriculas_ano_anterior_proxy
2024,02037,MATERNAL I,2023,CP CRECHE COMUNITÁRIA CANTINHO DA NATUREZA,46,parceira,matriculas_ano_anterior_proxy
2024,02037,MATERNAL II,2023,CP CRECHE COMUNITÁRIA CANTINHO DA NATUREZA,38,parceira,matriculas_ano_anterior_proxy
2024,02039,BERCARIO,2023,CP CRECHE ESCOLA MENINOS DE LUZ,40,parceira,matriculas_ano_anterior_proxy
2024,02039,MATERNAL I,2023,CP CRECHE ESCOLA MENINOS DE LUZ,26,parceira,matriculas_ano_anterior_proxy
2024,02039,MATERNAL II,2023,CP CRECHE ESCOLA MENINOS DE LUZ,22,parceira,matriculas_ano_anterior_proxy
2024,02040,BERCARIO,2023,CP CRECHE MARIA MARIA,31,parceira,matriculas_ano_anterior_proxy
2024,02040,MATERNAL I,2023,CP CRECHE MARIA MARIA,20,parceira,matriculas_ano_anterior_proxy
2024,02040,MATERNAL II,2023,CP CRECHE MARIA MARIA,21,parceira,matriculas_ano_anterior_proxy
2024,0204001,BERCARIO,2023,EM DEODORO,0,publica,matriculas_ano_anterior_proxy
2024,0204001,MATERNAL I,2023,EM DEODORO,0,publica,matriculas_ano_anterior_proxy
2024,0204001,MATERNAL II,2023,EM DEODORO,0,publica,matriculas_ano_anterior_proxy
2024,0204002,BERCARIO,2023,EM MARIA LEOPOLDINA,0,publica,matriculas_ano_anterior_proxy
2024,0204002,MATERNAL I,2023,EM MARIA LEOPOLDINA,0,publica,matriculas_ano_anterior_proxy
2024,0204002,MATERNAL II,2023,EM MARIA LEOPOLDINA,0,publica,matriculas_ano_anterior_proxy
2024,0204003,BERCARIO,2023,EM ALBERTO BARTH,0,publica,matriculas_ano_anterior_proxy
2024,0204003,MATERNAL I,2023,EM ALBERTO BARTH,0,publica,matriculas_ano_anterior_proxy
2024,0204003,MATERNAL II,2023,EM ALBERTO BARTH,0,publica,matriculas_ano_anterior_proxy
2024,0204004,BERCARIO,2023,EM EDUCANDÁRIO ROMÃO DE MATTOS DUARTE,0,publica,matriculas_ano_anterior_proxy
2024,0204004,MATERNAL I,2023,EM EDUCANDÁRIO ROMÃO DE MATTOS DUARTE,0,publica,matriculas_ano_anterior_proxy
2024,0204004,MATERNAL II,2023,EM EDUCANDÁRIO ROMÃO DE MATTOS DUARTE,0,publica,matriculas_ano_anterior_proxy
2024,0204005,BERCARIO,2023,EM JOSÉ DE ALENCAR,0,publica,matriculas_ano_anterior_proxy
2024,0204005,MATERNAL I,2023,EM JOSÉ DE ALENCAR,0,publica,matriculas_ano_anterior_proxy
2024,0204005,MATERNAL II,2023,EM JOSÉ DE ALENCAR,0,publica,matriculas_ano_anterior_proxy
2024,0204006,BERCARIO,2023,EM ANNE FRANK,0,publica,matriculas_ano_anterior_proxy
2024,0204006,MATERNAL I,2023,EM ANNE FRANK,0,publica,matriculas_ano_anterior_proxy
2024,0204006,MATERNAL II,2023,EM ANNE FRANK,0,publica,matriculas_ano_anterior_proxy
2024,0204007,BERCARIO,2023,EM ALBERT SCHWEITZER,0,publica,matriculas_ano_anterior_proxy
2024,0204007,MATERNAL I,2023,EM ALBERT SCHWEITZER,0,publica,matriculas_ano_anterior_proxy
2024,0204007,MATERNAL II,2023,EM ALBERT SCHWEITZER,0,publica,matriculas_ano_anterior_proxy
2024,0204008,BERCARIO,2023,EM VITAL BRASIL,0,publica,matriculas_ano_anterior_proxy
2024,0204008,MATERNAL I,2023,EM VITAL BRASIL,0,publica,matriculas_ano_anterior_proxy
2024,0204008,MATERNAL II,2023,EM VITAL BRASIL,0,publica,matriculas_ano_anterior_proxy
2024,0204009,BERCARIO,2023,EM GUARARAPES CÂNDIDO,0,publica,matriculas_ano_anterior_proxy
2024,0204009,MATERNAL I,2023,EM GUARARAPES CÂNDIDO,0,publica,matriculas_ano_anterior_proxy
2024,0204009,MATERNAL II,2023,EM GUARARAPES CÂNDIDO,0,publica,matriculas_ano_anterior_proxy
2024,0204010,BERCARIO,2023,EM FRANCISCO ALVES,0,publica,matriculas_ano_anterior_proxy
2024,0204010,MATERNAL I,2023,EM FRANCISCO ALVES,0,publica,matriculas_ano_anterior_proxy
2024,0204010,MATERNAL II,2023,EM FRANCISCO ALVES,0,publica,matriculas_ano_anterior_proxy
2024,0204011,BERCARIO,2023,EM JOAQUIM NABUCO,0,publica,matriculas_ano_anterior_proxy
2024,0204011,MATERNAL I,2023,EM JOAQUIM NABUCO,0,publica,matriculas_ano_anterior_proxy
2024,0204011,MATERNAL II,2023,EM JOAQUIM NABUCO,0,publica,matriculas_ano_anterior_proxy
2024,0204012,BERCARIO,2023,EM MÉXICO,0,publica,matriculas_ano_anterior_proxy
2024,0204012,MATERNAL I,2023,EM MÉXICO,0,publica,matriculas_ano_anterior_proxy
2024,0204012,MATERNAL II,2023,EM MÉXICO,0,publica,matriculas_ano_anterior_proxy
2024,0204014,BERCARIO,2023,EM PRESIDENTE ARTHUR DA COSTA E SILVA,0,publica,matriculas_ano_anterior_proxy
2024,0204014,MATERNAL I,2023,EM PRESIDENTE ARTHUR DA COSTA E SILVA,0,publica,matriculas_ano_anterior_proxy
2024,0204014,MATERNAL II,2023,EM PRESIDENTE ARTHUR DA COSTA E SILVA,0,publica,matriculas_ano_anterior_proxy
2024,0204015,BERCARIO,2023,EM JOÃO SALDANHA,0,publica,matriculas_ano_anterior_proxy
2024,0204015,MATERNAL I,2023,EM JOÃO SALDANHA,0,publica,matriculas_ano_anterior_proxy
2024,0204015,MATERNAL II,2023,EM JOÃO SALDANHA,0,publica,matriculas_ano_anterior_proxy
2024,0204017,BERCARIO,2023,EM JOAQUIM ABÍLIO BORGES,0,publica,matriculas_ano_anterior_proxy
2024,0204017,MATERNAL I,2023,EM JOAQUIM ABÍLIO BORGES,0,publica,matriculas_ano_anterior_proxy
2024,0204017,MATERNAL II,2023,EM JOAQUIM ABÍLIO BORGES,0,publica,matriculas_ano_anterior_proxy
2024,0204018,BERCARIO,2023,EM ESTÁCIO DE SÁ,0,publica,matriculas_ano_anterior_proxy
2024,0204018,MATERNAL I,2023,EM ESTÁCIO DE SÁ,0,publica,matriculas_ano_anterior_proxy
2024,0204018,MATERNAL II,2023,EM ESTÁCIO DE SÁ,0,publica,matriculas_ano_anterior_proxy
2024,0204019,BERCARIO,2023,EM MINAS GERAIS,0,publica,matriculas_ano_anterior_proxy
2024,0204019,MATERNAL I,2023,EM MINAS GERAIS,0,publica,matriculas_ano_anterior_proxy
2024,0204019,MATERNAL II,2023,EM MINAS GERAIS,0,publica,matriculas_ano_anterior_proxy
2024,0204021,BERCARIO,2023,EM SENADOR CORRÊA,0,publica,matriculas_ano_anterior_proxy
2024,0204021,MATERNAL I,2023,EM SENADOR CORRÊA,0,publica,matriculas_ano_anterior_proxy
2024,0204021,MATERNAL II,2023,EM SENADOR CORRÊA,0,publica,matriculas_ano_anterior_proxy
2024,02041,BERCARIO,2023,CP CRECHE E PRÉ-ESCOLA COMUNITÁRIA DO 199 PINGO DE GENTE,0,parceira,matriculas_ano_anterior_proxy
2024,02041,MATERNAL I,2023,CP CRECHE E PRÉ-ESCOLA COMUNITÁRIA DO 199 PINGO DE GENTE,18,parceira,matriculas_ano_anterior_proxy
2024,02041,MATERNAL II,2023,CP CRECHE E PRÉ-ESCOLA COMUNITÁRIA DO 199 PINGO DE GENTE,22,parceira,matriculas_ano_anterior_proxy
2024,02042,BERCARIO,2023,CP CRECHE SANTA CLARA,0,parceira,matriculas_ano_anterior_proxy
2024,02042,MATERNAL I,2023,CP CRECHE SANTA CLARA,20,parceira,matriculas_ano_anterior_proxy
2024,02042,MATERNAL II,2023,CP CRECHE SANTA CLARA,19,parceira,matriculas_ano_anterior_proxy
2024,02043,BERCARIO,2023,CP CRECHE SANTA MÔNICA,72,parceira,matriculas_ano_anterior_proxy
2024,02043,MATERNAL I,2023,CP CRECHE SANTA MÔNICA,36,parceira,matriculas_ano_anterior_proxy
2024,02043,MATERNAL II,2023,CP CRECHE SANTA MÔNICA,38,parceira,matriculas_ano_anterior_proxy
2024,02044,BERCARIO,2023,CP CRECHE SÃO COSME E SÃO DAMIÃO,0,parceira,matriculas_ano_anterior_proxy
2024,02044,MATERNAL I,2023,CP CRECHE SÃO COSME E SÃO DAMIÃO,34,parceira,matriculas_ano_anterior_proxy
2024,02044,MATERNAL II,2023,CP CRECHE SÃO COSME E SÃO DAMIÃO,42,parceira,matriculas_ano_anterior_proxy
2024,02045,BERCARIO,2023,CP CREI - CENTRO DE RECUPERAÇÃO INFANTIL,0,parceira,matriculas_ano_anterior_proxy
2024,02045,MATERNAL I,2023,CP CREI - CENTRO DE RECUPERAÇÃO INFANTIL,21,parceira,matriculas_ano_anterior_proxy
2024,02045,MATERNAL II,2023,CP CREI - CENTRO DE RECUPERAÇÃO INFANTIL,20,parceira,matriculas_ano_anterior_proxy
2024,0204501,BERCARIO,2023,CIEP PRESIDENTE TANCREDO NEVES,0,publica,matriculas_ano_anterior_proxy
2024,0204501,MATERNAL I,2023,CIEP PRESIDENTE TANCREDO NEVES,0,publica,matriculas_ano_anterior_proxy
