unidade,nome_unidade_norm,demanda_2026_ppml,demanda_2026_persistencia,demanda_2026_ppml_historico,limite_p025_condicional,limite_p975_condicional,codigo_unidade,interesse_bruto_2025,status_em_2025,tipo_oferta,tipo_unidade,cre,microarea,bairro,latitude,longitude,matriculas_total,fila_total,prev_ppml_base_2025,prev_persistencia_2025,prev_ppml_cag_fem_2025,tem_contexto_creche_2025
0918835,EDI MEDALHISTA OLIMPICO ARTHUR NORY OYAKAWA MARIANO,206.48630031400975,175.03120954848535,177.96219469081873,122.3903976896012,311.754510713893,918835,254,continuante,Pública,EDI,9.0,9.1,Campo Grande,-22.90624,-43.588702,163.0,7.0,336.4108926437366,345.6678640115768,301.35058008976614,True
07020,CP JARDIM ESCOLA CRESCENDO E APRENDENDO,204.93761431275124,166.78541427400245,50.299343850113964,119.85252380617901,311.5142235570099,7020,260,continuante,Parceira,Creche Parceira,7.0,7.17,JACAREPAGUÁ,-22.95829,-43.35315,77.0,33.0,303.79524969686497,365.8931113739563,292.6545990382453,True
06017,CP CRECHE JOAO E MARIA,202.96870661110194,174.06873176869365,48.86528622854208,116.38189338007368,311.369166473538,6017,271,continuante,Parceira,Creche Parceira,6.0,6.6,GUADALUPE,-22.84816,-43.37781,46.0,51.0,191.043800388402,229.8323563906761,184.02231087764767,True
04023,CP CENTRO CULTURAL EDUCAR - UNIDADE III,202.00314269579044,239.22869277137215,44.13984041925416,116.99204596088258,308.54595419341246,4023,106,continuante,Parceira,Creche Parceira,4.0,4.12,BONSUCESSO,-22.86131112,-43.24694176,263.0,0.0,162.90106383013628,195.81716764485603,156.90773425584456,True
09027,CP INSTITUTO FRUTIFICAR,201.97443728033141,171.63152201483317,37.66037969730593,119.7809340239381,304.6980674308557,9027,152,continuante,Parceira,Creche Parceira,9.0,9.13,COSMOS,-22.90722,-43.60736,94.0,21.0,117.33664437305464,140.65740211109377,113.00799406315927,True
0716603,CM CRIANCA DO FUTURO,196.06373619223064,154.35376928687145,285.15323007973853,115.19914422368026,297.1700597327015,716603,714,continuante,Pública,Creche,7.0,7.11,Jacarepaguá,-22.944254,-43.384456,100.0,293.0,719.6516385022046,788.7846471328003,644.6429987401987,True
0625816,EDI PROFESSORA REGINA CELI RABELO DE ALMEIDA,195.55306013543964,160.71105087256166,182.53893743737282,114.78673420259297,296.578802899519,625816,243,continuante,Pública,EDI,6.0,6.1,Pavuna,-22.814742,-43.355257,108.0,25.0,219.18975499034104,271.20218054099774,196.3483616069444,True
0107610,CM ARARA AZUL,195.10916028662047,148.30024221923958,228.9654021237809,112.31513711294988,298.44110196643385,107610,335,continuante,Pública,Creche,1.0,1.2,Benfica,-22.889247,-43.24211,148.0,61.0,300.0396543410739,326.36194607476,268.77061402977426,True
03037,CP CRECHE FRUTOS DO AMANHA I,192.9524548842707,194.86966106487014,103.72493743981138,111.04497082497157,295.4924470872094,3037,447,continuante,Parceira,Creche Parceira,3.0,3.19,INHAÚMA,-22.87367839,-43.28338169,172.0,70.0,477.0022438733425,574.5808909766902,459.5338810755816,True
04030,CP CRECHE VALE DO SOL II,189.65218320063858,206.18347700932947,71.3205496227144,109.8089752470062,289.6615697018225,4030,327,continuante,Parceira,Creche Parceira,4.0,4.11,RAMOS,-22.85806396,-43.26002708,338.0,2.0,266.4421111321228,320.8459695213838,256.6660788717587,True
0716822,EDI MARCELO PARENTE GOMES DE OLIVEIRA,189.41464916479816,136.63925903975218,161.09954571598908,111.76738294894625,286.4792075314062,716822,415,continuante,Pública,EDI,7.0,7.18,Anil,-22.966022,-43.343186,140.0,97.0,518.8305062984562,552.5169847631853,464.7551012253893,True
06016,CP CRECHE NOSSO LAR II,187.11823419489636,162.00322217662074,70.05299515522653,106.64634797534966,287.8016670310744,6016,368,continuante,Parceira,Creche Parceira,6.0,6.17,RICARDO DE ALBUQUERQUE,-22.83996,-43.398,179.0,35.0,333.5367608356418,401.7469589709018,321.3095698152023,True
0625614,CM SIMONE DE BEAUVOIR,186.93475364938567,148.25922839612696,191.58111469147394,109.92054818215092,283.26784354065944,625614,291,continuante,Pública,Creche,6.0,6.5,Costa Barros,-22.814685,-43.367493,194.0,6.0,282.0318531255803,331.8779226281363,252.63991346081212,True
05015,CP AEMMAC - ROCHA MIRANDA,186.4480127725464,165.1023844813817,109.33613584513694,106.73555564908406,286.6551032556744,5015,578,continuante,Parceira,Creche Parceira,5.0,5.1,ROCHA MIRANDA,-22.84070048,-43.34991116,253.0,83.0,494.56179422774255,595.7254677646324,476.451936403296,True
09031,CP ESPACO CRIATIVO TURMINHA DO BAIRRO,185.6931559322404,144.75263256425256,38.93887278259262,110.94690157470563,279.19983769180607,9031,136,continuante,Parceira,Creche Parceira,9.0,9.18,CAMPO GRANDE,-22.89867,-43.57786,76.0,0.0,148.46081472890907,178.34990855916462,142.9950474918864,True
08007,CP CRECHE E ESCOLA COMUNITARIA GENTE INOCENTE - BANGU,185.65462095362946,147.830067643102,67.91633875072583,110.09094114507543,280.2518291201691,8007,479,continuante,Parceira,Creche Parceira,8.0,8.8,BANGU,-22.86206558,-43.45701633,210.0,9.0,433.491396540094,522.179113719616,417.612596778498,True
0430815,EDI PESCADOR ALBANO ROSA,184.2321548019394,162.91725566109116,91.43787495987779,108.76906941037608,278.58723769431754,430815,340,continuante,Pública,EDI,4.0,4.6,Bonsucesso,-22.86549,-43.23884,72.0,98.0,89.18311519475115,330.9585932025735,79.89337091176289,True
09014,CP INSTITUTO DE ENSINO AVANCADO,184.04083601717028,158.69225353875396,86.95581683757135,108.97352146068157,277.8582126824041,9014,221,continuante,Parceira,Creche Parceira,9.0,9.13,COSMOS,-22.91434,-43.61417,140.0,26.0,192.56573563013453,231.6710152418015,185.4886444319581,True
04022,CP CRECHE VALE DO SOL NO GROTAO,179.19150520393703,175.38046441819546,106.75856476378311,102.99519900679036,274.295773326464,4022,306,continuante,Parceira,Creche Parceira,4.0,4.16,PENHA,-22.84533897,-43.28999995,265.0,29.0,249.67763812073,300.6207221590043,240.51406260054665,True
0734802,EDI SENHORA PERCILIANA PEREIRA DE ALVARENGA,179.08994285099274,155.97070574695167,289.8109482366697,105.1488122072272,271.69458447120667,734802,721,continuante,Pública,EDI,7.0,7.14,Jacarepaguá,-22.94965,-43.356636,99.0,321.0,576.5837038255439,717.996281364472,516.488209071306,True
0205601,CM IRMAS BAPTISTA,178.78673188788733,174.33381734479312,254.31498786863145,102.67263194033683,273.9555899945999,205601,425,continuante,Pública,Creche,2.0,2.3,Copacabana,-22.966176,-43.18712,126.0,49.0,411.6335611202257,516.6631371662398,368.7321730385037,True
04040,CP ASSOCIACAO CENTRO EDUCACIONAL REBRAL X,177.78619197043872,170.98181989033614,107.45560281303277,100.68457194290359,274.0104259418131,4040,503,continuante,Parceira,Creche Parceira,4.0,4.21,JARDIM AMÉRICA,-22.80994784,-43.31967943,273.0,79.0,237.48819517182483,285.911451350001,228.7699377248708,True
0716614,CM AUGUSTO DE CARVALHO TORRES FILHO,176.98311535108172,154.9180898287288,150.86005160434868,102.8361134727437,269.47619535570425,716614,602,continuante,Pública,Creche,7.0,7.9,Curicica,-22.955267,-43.390377,74.0,234.0,621.9755532884822,672.9491395118995,557.1484935551795,True
02048,CP LAR CANTINHO FELIZ,176.91945540786332,156.3208859532394,70.86117394184986,99.81949672528255,273.5352331666219,2048,212,continuante,Parceira,Creche Parceira,2.0,2.15,VILA ISABEL,-22.91503469,-43.25269838,109.0,31.0,245.8681602947833,296.0240750311908,236.84375669322665,True
0625802,EDI WESLEY GUILBER RODRIGUES DE ANDRADE,174.16618774250003,140.80150491073104,108.93881660463467,101.78483866711667,264.86534673657343,625802,325,continuante,Pública,EDI,6.0,6.5,Costa Barros,-22.820877,-43.368983,127.0,6.0,265.2607602626339,343.8292051604514,237.61700896044863,True
0716803,EDI COMPOSITOR ROBERTO RIBEIRO,173.82075911747484,135.06355333732355,279.6870079178846,102.33259692440716,263.21405854509493,716803,323,continuante,Pública,EDI,7.0,7.18,Anil,-22.957616,-43.331432,96.0,96.0,506.2911932255357,465.1806893347284,453.5228636382018,True
0716613,CM MARIA DA CONCEICAO SILVEIRA DE CARVALHO,172.32203079999687,130.50538832887472,600.8894980609404,100.06001373736507,262.75483909487485,716613,555,continuante,Pública,Creche,7.0,7.27,Jacarepaguá,-22.968566,-43.389478,79.0,303.0,600.9573663776898,772.2367174726716,538.3212047562063,True
05006,CP CRECHE CARDEAL CAMARA,171.07223505243257,155.08843168770696,108.77107344981808,91.79308305832251,271.21903001771125,5006,470,continuante,Parceira,Creche Parceira,5.0,5.17,CAMPINHO,-22.88763764,-43.34557373,185.0,47.0,428.9118814575474,516.6631371662398,413.2003832559166,True
09021,CP INSTITUTO CRESCER & APRENDER,170.51101271357564,144.78741722832004,70.89223597427873,101.07359764469764,257.4123733279316,9021,332,continuante,Parceira,Creche Parceira,9.0,9.14,INHOAÍBA,-22.90626,-43.59867,277.0,0.0,235.96470104428204,284.07279249887563,227.30210161758308,True
09026,CP CRECHE COMUNITARIA LEAOZINHO FELIZ,170.44539900573736,145.2218340000365,54.11731097008227,101.04002677123145,257.18851031801967,9026,207,continuante,Parceira,Creche Parceira,9.0,9.13,COSMOS,-22.90216,-43.61082,123.0,1.0,184.1959194090236,221.5583915606117,177.42460762349893,True
10022,CP ASSOCIACAO DE MORADORES E AMIGOS DO PARQUE ESTORIL - AMAPE,169.6542350506406,166.43163240317682,69.92606570541406,100.55612971714213,256.06292279435877,10022,203,continuante,Parceira,Creche Parceira,10.0,10.18,PACIÊNCIA,-22.9226,-43.63206,214.0,0.0,160.62044514490344,193.0591793681679,154.7104357442195,True
06009,CP CENTRO EDUCACIONAL NOSSA SENHORA APARECIDA,168.0026014174561,187.98782298397754,56.12688762642058,97.5808502549059,255.98485828307247,6009,315,continuante,Parceira,Creche Parceira,6.0,6.12,ANCHIETA,-22.82195586,-43.39752575,305.0,0.0,245.10629431483773,295.10474560562807,236.1097240262557,True
1019623,CM SEMPRE VIDA TERRA DA PAZ,166.67958149736717,142.39623011360092,41.654173144276626,99.17683979834122,251.04079621630635,1019623,243,continuante,Pública,Creche,10.0,10.19,Paciência,-22.921142,-43.630065,114.0,9.0,203.6584382703521,237.18699179517773,182.43600100809377,True
09033,CP TEMPO DE CRIANCA,164.4469865745408,129.2459815935628,24.986605252277716,98.24801485727303,247.26286659378857,9033,121,continuante,Parceira,Creche Parceira,9.0,9.18,CAMPO GRANDE,-22.89612,-43.57793,82.0,0.0,94.6077366801272,113.07751934421265,91.10951555519772,True
04016,CP CRECHE LAR IRMAO FRANCISCO,164.22622866240368,199.34535626059971,56.371756721048314,93.78379271811254,252.54004964768865,4016,182,continuante,Parceira,Creche Parceira,4.0,4.1,MANGUINHOS,-22.875973,-43.25116019,135.0,14.0,127.95784192384828,153.52801406897163,123.24114353216224,True
0430801,"EDI PESCADOR ISIDORO DUARTE - ""DORO""",163.7571375992735,140.62772712412666,88.77358429826675,96.64404398507092,247.68109229147092,430801,176,continuante,Pública,EDI,4.0,4.7,Bonsucesso,-22.862239,-43.238621,56.0,13.0,172.0709016803488,201.33314419823225,154.14109130295168,True
0724801,EDI MILENA SANTOS NASCIMENTO,163.5382109188284,110.0860453143024,293.384588460076,95.8342884424719,248.59990290095524,724801,350,continuante,Pública,EDI,7.0,7.28,Recreio,-23.023984,-43.489959,184.0,8.0,408.27836348239737,440.35879484453534,365.72671516830354,True
04024,CP CRECHE VALE DO SOL,162.61184927132456,163.71355906571978,111.35912251302145,92.88845149084635,249.62730471358617,4024,358,continuante,Parceira,Creche Parceira,4.0,4.15,OLARIA,-22.85146702,-43.27229563,264.0,9.0,351.84343349720723,423.8108651844067,338.9474497391861,True
09028,CP CRECHE COMUNITARIA ALEM DO ARCO-IRIS,162.50343363305583,126.0056973713978,52.61007454011528,97.0758242488549,244.35215427233453,9028,215,continuante,Parceira,Creche Parceira,9.0,9.18,CAMPO GRANDE,-22.88237,-43.57008,96.0,15.0,237.48819517182483,285.911451350001,228.7699377248709,True
09040,CP CRECHE E ESCOLA COMUNITARIA GENTE BAIXINHA - UNIDADE COSMOS,159.20623075899695,137.3158206715822,41.7158908408309,94.29637053205442,240.3229397010382,9040,249,continuante,Parceira,Creche Parceira,9.0,9.23,COSMOS,-22.90761,-43.61597,50.0,13.0,246.6300362171844,296.9434044567535,237.57779894282888,True
0625611,CM ZILKA SALABERRY,158.42852062999296,129.20086768845937,170.82891503241345,91.93205280628646,241.68905006566365,625611,407,continuante,Pública,Creche,6.0,6.19,Acari,-22.824265,-43.345692,199.0,77.0,351.77244287495864,516.6631371662398,315.1108700121902,True
0918620,CM EMILIO IBRAHIM LAZARO JUBRAM DIB,156.6676512470051,121.36014681967353,295.4604800267865,93.42637312446637,235.78779803565635,918620,327,continuante,Pública,Creche,9.0,9.19,Campo Grande,-22.919907,-43.555444,199.0,10.0,437.2395239056689,456.9067245046641,391.6690162982413,True
02046,CP ESPACO SANTA TEREZINHA - EST,155.92337178695914,176.49915509959064,52.88339908570991,87.44594554978859,241.04131798921742,2046,207,continuante,Parceira,Creche Parceira,2.0,2.6,GÁVEA,-22.97556009,-43.22728739,137.0,12.0,216.16341956940465,260.1702274342453,208.2242245970676,True
05016,CP ASSOCIACAO EDUCACIONAL E CULTURAL SAO BERNARDO - CSB,154.14340879383022,134.40535814135183,112.84201972877587,87.36910080697233,238.10636469051545,5016,338,continuante,Parceira,Creche Parceira,5.0,5.1,ROCHA MIRANDA,-22.85561968,-43.35253061,183.0,28.0,337.35040436245146,406.34360609871527,324.9838904699947,True
0716807,EDI LEILA DINIZ,153.66921156066445,134.39507490115446,143.2540339085328,89.24542063096659,234.0439172913937,716807,729,continuante,Pública,EDI,7.0,7.9,Curicica,-22.954868,-43.392306,311.0,198.0,384.2627019026185,404.5049472475899,344.2144029447375,True
1026807,EDI ALFREDO FERNANDO VAZ GUIMARAES JUNIOR,153.018850754778,130.5608922807787,357.35990495503444,91.18508471392376,230.32610114853085,1026807,379,continuante,Pública,EDI,10.0,10.26,Guaratiba,-22.958121,-43.608041,169.0,49.0,371.3723220818683,368.6510996506444,332.6676931124242,True
03040,CP ASSOCIACAO CRESCENCIO UNIDADE II,152.6343515224563,134.87824674327038,35.167919095276154,86.36078015585397,235.37823480593076,3040,100,continuante,Parceira,Creche Parceira,3.0,3.3,ENGENHO NOVO,-22.90891203,-43.26861001,67.0,11.0,131.75291559734308,158.12466119678513,126.89756444078672,True
10055,CP ESPACO DE DESENVOLVIMENTO MAE GAIA,152.4050737746652,183.56370525657456,48.099270656448766,89.5954187844437,230.93023111944174,10055,140,continuante,Parceira,Creche Parceira,10.0,10.9,SEPETIBA,-22.97657329,-43.69658743,133.0,0.0,62.14573285631344,73.54635404501634,59.83366240258313,True
09020,CP ASSOCIACAO DE MORADORES UNIAO DAS BASES DE URUCANIA E ADJACENCIAS - CAMPO GRANDE,151.8339313855232,117.90284930155357,24.18246519731119,90.65338716656744,228.36635606247327,9020,56,continuante,Parceira,Creche Parceira,9.0,9.18,CAMPO GRANDE,-22.90717,-43.57941,99.0,12.0,61.3933063879413,72.62702461945364,59.1087322691483,True
11006,CP CRECHE CASULO DO DENDE,150.62468974639808,135.14887196966905,69.82842421678238,81.31723708518523,237.32357342028445,11006,391,continuante,Parceira,Creche Parceira,11.0,11.5,ILHA DO GOVERNADOR / TAUÁ,-22.79948,-43.18549,310.0,22.0,316.7583825122853,381.5217116085223,305.14415215682465,True
1019612,CM DANIELA PEREZ,150.5825296508383,129.63553717674307,154.50273136853826,89.56171314699402,226.84305245357237,1019612,305,continuante,Pública,Creche,10.0,10.17,Paciência,-22.924633,-43.644761,168.0,2.0,316.28273040919424,314.41066354244487,283.32054117800874,True
08015,CP CEM CRECHE ESCOLA MACHADO,150.03565716886368,132.8719193890552,53.05090328377291,89.04935100795967,226.408549958729,8015,205,continuante,,,,,,,,,,159.86028491313954,192.1398499426052,153.9780472471458,False
07018,CP CRECHE SANT ANA IRMA ANCILA,148.50987444388156,150.23956977740545,34.7588394434741,85.55685679313896,227.66950820719822,7018,150,continuante,Parceira,Creche Parceira,7.0,7.5,JACAREPAGUÁ,-22.9138,-43.3644,152.0,0.0,166.70254236513586,200.41381477266955,160.57032971937073,True
07039,CP CRECHE JARDIM CLARICE,148.23658213047827,159.89240471716116,28.455418589342933,87.14101599015925,224.61874909180221,7039,217,continuante,Parceira,Creche Parceira,7.0,7.8,ANIL,-22.96408,-43.33653,142.0,23.0,246.6300362171841,296.9434044567535,237.57779894282888,True
10019,CP ESCOLA COMUNITARIA JARDIM ALEXANDRINO,147.9577203297705,157.88565660835997,69.90207000559354,88.32000063820877,222.53779471288564,10019,166,continuante,Parceira,Creche Parceira,10.0,10.11,SANTA CRUZ,-22.93446,-43.67244,169.0,4.0,143.90268221494495,172.8339320057884,138.6034435860128,True
10027,CP CRECHE CASULO AGOSTINHO - SANTA CRUZ,147.11303904583076,157.8537043854673,62.05032193623025,87.8590244955443,221.21168724272212,10027,194,continuante,Parceira,Creche Parceira,10.0,10.11,SANTA CRUZ,-22.90966,-43.67976,160.0,9.0,129.47576544649894,155.36667292009702,124.7036097513613,True
06002,CP CRECHE GUADALUPE,144.92314005286403,118.41177228632802,54.270258483792894,82.2328158548037,223.24197087894075,6002,197,continuante,Parceira,Creche Parceira,6.0,6.1,GUADALUPE,-22.83417,-43.37066,166.0,13.0,184.1959194090236,221.5583915606117,177.42460762349893,True
07004,CP CASA EMILIEN LACAY,144.587598561605,112.68794580593861,43.34116868749472,82.52723429738647,222.48212157770627,7004,201,continuante,Parceira,Creche Parceira,7.0,7.7,FREGUESIA / JACAREPAGUÁ,-22.93948,-43.35402,141.0,3.0,214.64058477011005,258.3315685831199,206.757023976548,True
09045,CP CRECHE COMUNITARIA PINTANDO SONHOS,143.91790360379622,109.21744170641901,30.080299636248995,85.98897854280142,216.3721037973542,9045,107,continuante,Parceira,Creche Parceira,9.0,9.18,CAMPO GRANDE,-22.88529,-43.55016,38.0,24.0,80.2422181977106,95.61026025852124,77.26888489974878,True
05001,CP ASSOCIACAO AMIGOS DA CRIANCA - CRECHE ROCHA MIRANDA,139.8721825912295,121.86477469318598,82.29873566294724,79.71943054881186,215.4885284792017,5001,490,continuante,Parceira,Creche Parceira,5.0,5.1,ROCHA MIRANDA,-22.85260964,-43.35192325,115.0,90.0,514.4132922669668,619.6280328292627,495.5782090071146,True
03002,CP ABRIGO MARIA IMACULADA,139.81724141309374,123.48668716138911,72.62929209718436,76.2863051731305,219.83846170962724,3002,249,continuante,Parceira,Creche Parceira,3.0,3.4,ROCHA,-22.90056725,-43.24951092,356.0,1.0,237.48819517182483,285.911451350001,228.7699377248708,True
09013,CP CRECHE COMUNITARIA SOL DO SABER,139.5645130178774,119.09743870782734,50.602152842595316,81.7135430188859,211.80250702098195,9013,301,continuante,Parceira,Creche Parceira,9.0,9.7,SANTÍSSIMO,-22.87444,-43.52549,108.0,27.0,262.6316240795521,316.24932239357025,252.99480027574987,True
0817609,CM RECANTO FELIZ,138.55961330740968,110.0710431031026,243.91283485642674,82.25747104422757,209.03745619802407,817609,369,continuante,Pública,Creche,8.0,8.16,Padre Miguel,-22.86933,-43.458291,224.0,0.0,405.09977014122313,388.8763470130239,362.87945268000726,True
0716808,EDI PROFESSORA MARIA BERENICE PARENTE,138.54930642210886,115.81233174877553,71.22658898550682,80.99219137114737,210.6608812072758,716808,394,continuante,Pública,EDI,7.0,7.17,Gardênia Azul,-22.958906,-43.351378,113.0,80.0,520.0667843067466,532.2917374008058,465.86251183310907,True
06004,CP CENTRO COMUNITARIO PARQUE UNIDOS DE ACARI,137.95245097312986,114.5650561939475,38.638679994032685,79.90952444835843,210.61192390600792,6004,91,continuante,Parceira,Creche Parceira,6.0,6.4,ACARI,-22.82067,-43.34701,84.0,7.0,79.48695866380045,94.69093083295854,76.54122187124464,True
07036,CP CAAD UNIVERSO ENCANTADO,137.6672952571404,110.29309262068722,81.5238459449035,79.2970018318903,210.58201260772324,7036,427,continuante,Parceira,Creche Parceira,7.0,7.7,FREGUESIA / JACAREPAGUÁ,-22.93773,-43.342,175.0,95.0,409.068716102416,492.7605721016096,394.08214046074335,True
03022,CP INSTITUTO AVANTE ELITE DO FUTURO,136.98913466135326,132.19130727830995,50.64383706031243,77.31016773069831,212.07628637578722,3022,257,continuante,Parceira,Creche Parceira,3.0,3.9,PILARES,-22.87453725,-43.2938692,116.0,19.0,232.91784281603523,280.3954747966248,224.36655472603263,True
09038,CP CEM CRECHE ESCOLA MACHADO UNIDADE II,136.79495245395242,116.9869189864123,84.40008515337114,81.11969344686008,206.37179643327275,9038,154,continuante,,,,,,,,,,240.5353107118248,289.58876905225185,231.7057326192593,False
06012,CP ASSOCIACAO CRESCENCIO,135.93961302071298,115.60062528341957,46.32171519189279,77.71245906737535,208.88702690746896,6012,221,continuante,Parceira,Creche Parceira,6.0,6.15,GUADALUPE,-22.84617,-43.36729,132.0,16.0,212.35643046899003,255.5735803064318,204.5563174054578,True
08021,CP ASSOCIACAO RECREATIVA MUNDO MAGICO DA TIA NATY,135.5348758468255,113.22324020770553,62.95671613059549,78.72382721540696,206.65913344632415,8021,197,continuante,Parceira,Creche Parceira,8.0,8.7,PADRE MIGUEL,-22.87342,-43.43952,38.0,18.0,209.31107807869944,251.896262604181,201.6222219092484,True
0918601,CM ALEGRIA DE NOVA CIDADE,135.51279563287386,114.7824806671147,160.01903864110426,80.3380623871161,204.57292566519945,918601,288,continuante,Pública,Creche,9.0,9.1,Inhoaíba,-22.903147,-43.590627,139.0,0.0,332.8795709210248,262.92821571093344,298.1873569759937,True
0716606,CM AMIGUINHOS DA VILA SAPE,135.2648595540987,103.1320723530133,265.54772607699067,79.57119489678712,204.9751339901292,716606,461,continuante,Pública,Creche,7.0,7.12,Jacarepaguá,-22.947959,-43.374412,98.0,241.0,451.0141130538638,498.2765486549858,404.0077670274217,True
04015,CP ESPACO DE EDUCACAO INFANTIL VILA DO JOAO,134.6004827583643,142.34115768460418,153.37751953538745,77.4033467560086,206.2942291937145,4015,325,continuante,Parceira,Creche Parceira,4.0,4.1,MANGUINHOS,-22.86529825,-43.24814105,207.0,133.0,182.6743585181564,219.71973270948632,175.95863491130442,True
04038,CP ASSOCIACAO CENTRO EDUCACIONAL REBRAL VIII,134.0474419161361,134.28206395039984,76.30494037382056,76.09091309746057,206.7881976202531,4038,227,continuante,Parceira,Creche Parceira,4.0,4.21,CORDOVIL,-22.82752902,-43.30657976,234.0,0.0,247.39192202109385,297.8627338823162,238.3118507163105,True
03033,CP INSTITUTO EDUCACIONAL T & P CONQUISTA,132.9934422018363,114.90340436025475,63.00490333432157,74.79281439329571,205.67142963605414,3033,270,continuante,Parceira,Creche Parceira,3.0,3.4,LINS DE VASCONCELOS,-22.912049,-43.28506245,198.0,3.0,236.7264427480756,284.9921219244383,228.0360145051604,True
06001,CP ESCOLA PATRONATO NOSSA SENHORA DE NAZARE,132.25785341270424,148.89087782980215,34.76420797553023,76.76349796919794,201.5828808378103,6001,295,continuante,Parceira,Creche Parceira,6.0,6.12,ANCHIETA,-22.82191,-43.39912,106.0,0.0,255.773301157978,307.97535756350595,246.38703252332607,True
09041,CP CRECHE COMUNITARIA PEQUENOS PASSOS,132.23210979420514,103.03703813561934,21.546271039516686,78.98961185147616,198.8402734341061,9041,114,continuante,Parceira,Creche Parceira,9.0,9.18,CAMPO GRANDE,-22.88208,-43.56469,60.0,12.0,115.8199864247535,138.81874325996836,111.54674804393991,True
10032,CP CRECHE COMUNITARIA MUNDO MAGICO,132.2154166733284,141.49924728365414,63.46275387867379,78.89591537895008,198.89600117371916,10032,150,continuante,Parceira,Creche Parceira,10.0,1.1,SANTA CRUZ,-22.93267,-43.69154,197.0,0.0,142.3835317177258,170.995273154663,137.13979446239753,True
01004,CP CRECHE CANTINHO FELIZ DE SANTA TERESA,131.79236082716199,99.16735871551742,45.71380393257694,73.7536160495326,204.63814120990762,1004,136,continuante,Parceira,Creche Parceira,1.0,1.11,SANTA TERESA,-22.93159323,-43.19609406,50.0,14.0,121.88763455336822,146.17337866447,117.39271204084844,True
1019628,CM IRINEA DOS SANTOS PAIVA,131.72009475619132,141.58662985070785,108.12239240319099,78.70980499618129,198.01150125499964,1019628,77,continuante,Pública,Creche,10.0,10.12,Santa Cruz,-22.926998,-43.673065,69.0,0.0,123.55991463665858,116.75483704646346,110.68679917543402,True
0724602,CM DINA SFAT,130.9424456756028,58.63967514821047,260.98480479709247,77.33580118613546,197.93994284749368,724602,131,continuante,Pública,Creche,7.0,7.24,Itanhangá,-22.989203,-43.297275,68.0,0.0,192.0108565977389,184.7852145381036,172.0025419423812,True
10035,CP ESCOLA COMUNITARIA JARDIM DE INFANCIA CHAVE DO TAMANHO,130.85631605050054,160.9616140868468,31.756461373603067,77.0472429033876,198.13273798825952,10035,139,continuante,Parceira,Creche Parceira,10.0,10.9,SEPETIBA,-22.97224,-43.69661,84.0,18.0,57.63355439706991,68.03037749164012,55.48637820432478,True
10054,CP CRECHE COMUNITARIA AQUARELA DO SABER,130.6115335693239,141.09862035879547,13.348080060599738,78.06843360100265,196.3183196448349,10054,51,continuante,Parceira,Creche Parceira,10.0,10.1,SANTA CRUZ,-22.92614,-43.68532,43.0,0.0,87.79955681618333,104.80355451414827,84.55008992024112,True
10075,CP CRECHE COMUNITARIA PEDACINHO DE CEU,130.1524157788301,137.5639122159848,65.12411286178597,77.66522461275545,195.79312553525205,10075,153,continuante,Parceira,Creche Parceira,10.0,10.15,SANTA CRUZ,-22.93109266,-43.66661398,78.0,2.0,160.62044514490344,193.0591793681679,154.7104357442195,True
0724601,CM MARIA VIEIRA BAZANI,129.71727872318075,86.60336224306472,196.2541739996507,76.03649972399045,197.15775667739177,724601,260,continuante,Pública,Creche,7.0,7.28,Recreio dos Bandeirantes,-23.027024,-43.485789,142.0,6.0,380.0247381014846,407.262935524278,340.4181968625034,True
03014,CP CRECHE PLANTANDO O AMANHA,129.6915529533377,122.96990666465453,147.60368335041827,73.11305423366831,200.65309694380653,3014,584,continuante,Parceira,Creche Parceira,3.0,3.13,DEL CASTILHO,-22.87406959,-43.28668612,166.0,92.0,542.6661399037358,653.6432215750827,522.798909089317,True
0716812,EDI ESCRITORA CLARICE LISPECTOR,129.48857810720938,81.58115281530475,84.37031461476747,76.34722641131364,196.012845157837,716812,1043,nova_ou_reativada,Pública,EDI,7.0,7.23,Rio Das Pedras,-22.976261,-43.325334,67.0,580.0,,,,True
0833811,EDI MEDALHISTA OLIMPICA RAFAELA LOPES SILVA,129.46240969254734,115.80287307827754,237.07678764884392,72.44202745504671,200.7757994997418,833811,310,continuante,Pública,EDI,8.0,8.3,Magalhães Bastos,-22.868937,-43.414361,94.0,54.0,298.6272451258706,232.5903446673642,267.50543179945095,True
0625604,CM HERBERT DE SOUZA - BETINHO,128.21575234408394,107.7998163485186,192.41219981525285,73.72592562678248,196.43577955791147,625604,332,continuante,Pública,Creche,6.0,6.7,Coelho Neto,-22.83664,-43.348239,195.0,32.0,333.0561363704963,330.9585932025735,298.3455175614079,True
08024,CP CEM CRECHE ESCOLA MACHADO - UNIDADE I,128.1317210244233,111.37909018029451,39.13832713614907,76.10832841131788,193.28965509628424,8024,128,continuante,,,,,,,,,,137.82679545459635,165.47929660128676,132.7495366130056,False
0716813,EDI PROFESSORA KENIA MENDES DOS SANTOS,127.88289462978975,80.86535217237449,205.36431827819712,69.73320697244385,200.27115033359516,716813,260,continuante,Pública,EDI,7.0,7.27,Camorim- Jacarepaguá,-22.964857,-43.413066,99.0,76.0,331.1139201514366,364.0544525228309,296.6057544585315,True
