ano_referencia,codigo,nome,tipo_oferta,tipo_unidade,cre,microarea,endereco,bairro,latitude,longitude,matriculas_total,mat_bercario,mat_maternal_1,mat_maternal_2,turmas_total,capacidade_meta,vagas_reportadas,fila_total,fila_bercario,fila_maternal_1,fila_maternal_2,fila_por_100_matriculas,classe_pressao_fila,referencia_matriculas,demanda_prevista,gap_demanda_oferta,prioridade_modelo
2025,2036,CP CRECHE BERÇÁRIO MARIA HELENA DA ROCINHA,Parceira,Creche Parceira,2.0,2.6,"TRAV. ESPERANÇA, 12",ROCINHA,-22.99190871,-43.2508208,86.0,43.0,18.0,25.0,0.0,88.0,0.0,25.0,25.0,0.0,0.0,29.069767441860463,25 a 75 por 100 matriculados,Maio de 2025,,,
2025,3001,CP ASSOCIAÇÃO PRESBITERIANA CUIDANDO DO AMANHÃ - APCA,Parceira,Creche Parceira,3.0,3.1,"RUA VEREADOR IGLESIAS, 25",ENGENHO DE DENTRO,-22.91589597,-43.29810565,83.0,12.0,32.0,39.0,0.0,82.0,0.0,25.0,25.0,0.0,0.0,30.120481927710845,25 a 75 por 100 matriculados,Maio de 2025,,,
2025,8016,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VI,Parceira,Creche Parceira,8.0,8.5,"RUA SANTA ODÍLIA, 602",REALENGO,-22.88321,-43.42582,251.0,38.0,96.0,117.0,0.0,260.0,1.0,24.0,24.0,0.0,0.0,9.56175298804781,Até 25 por 100 matriculados,Maio de 2025,,,
2025,5003,CP CRECHE PINTINHO DOURADO,Parceira,Creche Parceira,5.0,5.15,"RUA BERNARDO GUIMARÃES, 83",QUINTINO BOCAIÚVA,-22.88950808,-43.32446538,54.0,0.0,31.0,23.0,0.0,57.0,1.0,24.0,0.0,8.0,16.0,44.44444444444444,25 a 75 por 100 matriculados,Maio de 2025,,,
2025,9045,CP CRECHE COMUNITÁRIA PINTANDO SONHOS,Parceira,Creche Parceira,9.0,9.18,"RUA VALDIR AZEVEDO,60",CAMPO GRANDE,-22.88529,-43.55016,38.0,14.0,24.0,0.0,0.0,40.0,0.0,24.0,15.0,9.0,0.0,63.1578947368421,25 a 75 por 100 matriculados,Maio de 2025,,,
2025,10044,CP CRECHE COMUNITÁRIA MAGIA DA CRIANÇA,Parceira,Creche Parceira,10.0,10.11,"ESTRADA VITOR DUMAS, 1268",SANTA CRUZ,-22.93376,-43.70068,168.0,54.0,51.0,63.0,0.0,168.0,0.0,23.0,13.0,3.0,7.0,13.69047619047619,Até 25 por 100 matriculados,Maio de 2025,,,
2025,7039,CP CRECHE JARDIM CLARICE,Parceira,Creche Parceira,7.0,7.8,"AVENIDA AFFONSO DA SILVEIRA FILHO - Nº 82/LOTE 02 PAL 21195, QUADRA 4",ANIL,-22.96408,-43.33653,142.0,0.0,70.0,72.0,0.0,150.0,0.0,23.0,0.0,10.0,13.0,16.197183098591548,Até 25 por 100 matriculados,Maio de 2025,,,
2025,724606,Creche Municipal Rogério Cardoso Furtado,Pública,Creche,7.0,7.26,Estrada Dos Bandeirantes - Av.Bandeirantes Quadra Ii 11.227 Conj Cesar Maia,Vargem Pequena,-22.991854,-43.432396,137.0,40.0,49.0,48.0,6.0,0.0,0.0,23.0,1.0,0.0,22.0,16.78832116788321,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,724605,Creche Municipal Sebastião Bernardes de Souza Prata,Pública,Creche,7.0,7.26,"Estrada Dos Bandeirantes - Av.Bandeirantes Quadra Ii 11.227 Av. A,Quadra 4",Vargem Grande,-22.991385,-43.432685,135.0,40.0,47.0,48.0,6.0,0.0,0.0,23.0,0.0,0.0,23.0,17.037037037037038,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,10063,CP CRECHE COMUNITÁRIA UNIVERSO INFANTIL,Parceira,Creche Parceira,10.0,10.28,"ESTRADA DA PEDRA, 4680",GUARATIBA,-22.96041,-43.64983,124.0,25.0,49.0,50.0,0.0,130.0,0.0,23.0,11.0,4.0,8.0,18.548387096774192,Até 25 por 100 matriculados,Maio de 2025,,,
2025,625818,Espaço de Desenvolvimento Infantil Maria Eugenia Canelhas,Pública,EDI,6.0,6.8,"Rua Monsenhor Ladeira, 110",Pavuna,-22.816734,-43.372226,98.0,25.0,25.0,48.0,4.0,0.0,0.0,23.0,4.0,19.0,0.0,23.46938775510204,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,2025,CP CRECHE BEZERRA DE MENEZES - BOTAFOGO,Parceira,Creche Parceira,2.0,2.1,"RUA MARTINS FERREIRA, 57",BOTAFOGO,-22.95335051,-43.19505846,43.0,11.0,12.0,20.0,0.0,50.0,3.0,23.0,23.0,0.0,0.0,53.48837209302326,25 a 75 por 100 matriculados,Maio de 2025,,,
2025,11006,CP CRECHE CASULO DO DENDÊ,Parceira,Creche Parceira,11.0,11.5,"ESTRADA DO DENDÊ, 205",ILHA DO GOVERNADOR / TAUÁ,-22.79948,-43.18549,310.0,72.0,116.0,122.0,0.0,310.0,0.0,22.0,22.0,0.0,0.0,7.096774193548387,Até 25 por 100 matriculados,Maio de 2025,,,
2025,329801,Espaço de Desenvolvimento Infantil Dona Lindu,Pública,EDI,3.0,3.23,Estrada do Itararé 650 Comp. do Alemão,Ramos,-22.860896,-43.267813,115.0,23.0,46.0,46.0,5.0,0.0,0.0,22.0,12.0,4.0,6.0,19.130434782608695,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,817603,Creche Municipal Dente de Leite,Pública,Creche,8.0,8.25,"Rua Do Coleiro, S/Nº - Conjunto Habitacional Jornalista João Saldanha - Jardim Bangu",Bangu,-22.849922,-43.460718,163.0,25.0,67.0,71.0,7.0,0.0,0.0,21.0,21.0,0.0,0.0,12.883435582822086,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,918613,Creche Municipal Professora Flora Santina Ferrari Braz,Pública,Creche,9.0,9.7,Estrada do Lameirão 145,Santíssimo,-22.877835,-43.5237,116.0,25.0,48.0,43.0,5.0,0.0,0.0,21.0,21.0,0.0,0.0,18.103448275862068,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,9027,CP INSTITUTO FRUTIFICAR,Parceira,Creche Parceira,9.0,9.13,"RUA AYRTON SENNA, Nº 5, VILA DO CÉU",COSMOS,-22.90722,-43.60736,94.0,17.0,22.0,55.0,0.0,100.0,0.0,21.0,13.0,8.0,0.0,22.340425531914892,Até 25 por 100 matriculados,Maio de 2025,,,
2025,410802,Espaço de Desenvolvimento Infantil Doutor Antônio Fernandes Figueira,Pública,EDI,4.0,4.1,Avenida dos Democráticos 20 CHP2,Manguinhos - Bonsucesso,-22.88338,-43.253337,75.0,25.0,25.0,25.0,3.0,0.0,0.0,21.0,9.0,9.0,3.0,28.0,25 a 75 por 100 matriculados,Consolidado público de 2025,,,
2025,3032,CP NÚCLEO RECREATIVO RAIOZINHO DE SOL,Parceira,Creche Parceira,3.0,3.9,"AV. DOM HELDER CÂMARA, 6653",PILARES,-22.88210436,-43.2935604,31.0,0.0,14.0,17.0,0.0,34.0,0.0,21.0,0.0,6.0,15.0,67.74193548387096,25 a 75 por 100 matriculados,Maio de 2025,,,
2025,9036,CP INSTITUTO CONSTRUINDO AMANHÃ,Parceira,Creche Parceira,9.0,9.7,"ESTRADA DO PRÉ, Nº 225",SENADOR VASCONCELOS,-22.89620483,-43.53572883,151.0,65.0,51.0,35.0,0.0,157.0,0.0,20.0,20.0,0.0,0.0,13.245033112582782,Até 25 por 100 matriculados,Maio de 2025,,,
2025,1026806,Espaço de Desenvolvimento Infantil Medalhista Felipe Wu,Pública,EDI,10.0,10.24,"Rua Antônio Pires, 270 - PAL 17434",Guaratiba,-22.983841,-43.645917,141.0,24.0,48.0,69.0,6.0,0.0,0.0,20.0,4.0,0.0,16.0,14.184397163120567,Até 25 por 100 matriculados,Consolidado público de 2025,,,
